[Sys Thread: 51] INFO | 09-26-2025 17:59:29.081 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 51] INFO | 09-26-2025 17:59:29.097 | Installed Printers Count :3
[Sys Thread: 51] INFO | 09-26-2025 17:59:29.097 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 51] INFO | 09-26-2025 17:59:29.097 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.181] INFO | 09-26-2025 17:59:30.753 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 09-26-2025 17:59:30.753 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 09-26-2025 17:59:30.753 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 09-26-2025 17:59:30.753 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 09-26-2025 17:59:30.753 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 09-26-2025 17:59:30.893 | Common:: DecodeBase64 START
[System: 192.168.1.181] ERROR | 09-26-2025 17:59:31.486 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 09-26-2025 17:59:31.486 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-26-2025 17:59:52.166 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-26-2025 17:59:52.197 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-26-2025 17:59:52.197 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-26-2025 17:59:52.197 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-26-2025 17:59:52.229 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 09-26-2025 18:00:06.339 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 09-26-2025 18:00:06.339 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 09-26-2025 18:00:06.339 | Common:: DecodeBase64 START
[System: 192.168.1.181] ERROR | 09-26-2025 18:00:06.464 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 09-26-2025 18:00:29.931 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 09-26-2025 18:00:29.931 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 09-26-2025 18:00:29.931 | Common:: DecodeBase64 START
[System: 192.168.1.181] ERROR | 09-26-2025 18:00:30.041 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-26-2025 18:00:52.086 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-26-2025 18:00:52.086 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-26-2025 18:00:52.086 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-26-2025 18:00:52.133 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 09-26-2025 18:01:07.354 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 09-26-2025 18:01:07.354 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 09-26-2025 18:01:07.354 | Common:: DecodeBase64 START
[System: 192.168.1.181] ERROR | 09-26-2025 18:01:07.463 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 09-26-2025 18:01:29.930 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 09-26-2025 18:01:29.930 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 09-26-2025 18:01:29.930 | Common:: DecodeBase64 START
[System: 192.168.1.181] ERROR | 09-26-2025 18:01:30.040 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-26-2025 18:01:52.080 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-26-2025 18:01:52.080 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-26-2025 18:01:52.080 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-26-2025 18:01:52.127 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 09-26-2025 18:02:19.262 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 09-26-2025 18:02:19.262 | Common:: deCodeLevel1 START
