[Sys Thread: 1] INFO | 11-12-2025 13:05:50.990 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 11-12-2025 13:05:50.990 | Installed Printers Count :3
[Sys Thread: 1] INFO | 11-12-2025 13:05:51.006 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 11-12-2025 13:05:51.006 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.365 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.365 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.365 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.365 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.365 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.459 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.474 | isValidUser:: True
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.474 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.646 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.646 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.646 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.646 | isValidUser:: True
[System: 192.168.1.99] INFO | 11-12-2025 13:05:51.646 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.103 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.103 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.103 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.103 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.103 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.291 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.338 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.338 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.338 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.338 | isValidUser:: True
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.338 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:05.557 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.603 | Administration:: Entering InitLoginSession
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.619 | Administration:: Entering AllowSession  1
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.619 | Administration:: Entering AllowSession  end
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:05.635 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:05.744 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:05.760 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.99] INFO | 11-12-2025 13:06:05.760 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:05.775 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.041 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:06.041 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:06.281 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:06.328 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:06.359 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.359 | Administration:: Entering GetUserDetails
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.406 | Administration:: Exiting GetUserDetails
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:06.406 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.469 | Administration:: Entering GetUserDetails
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.500 | Administration:: Exiting GetUserDetails
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:06.500 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.610 | ReportLayout:: GetDataSet START
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.656 | ReportLayout:: GetDataSet END
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:06.656 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.688 | ReportLayout:: GetDataSet START
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.688 | ReportLayout:: GetDataSet END
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:06.703 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.703 | ReportLayout:: GetDataSet START
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.766 | ReportLayout:: GetDataSet END
[System: 192.168.1.99] ERROR | 11-12-2025 13:06:06.781 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.813 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:06:06.813 | Common:: deCodeLevel1 START
