[Sys Thread: 1] INFO | 08-06-2025 19:05:03.099 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 08-06-2025 19:05:03.099 | Installed Printers Count :3
[Sys Thread: 1] INFO | 08-06-2025 19:05:03.099 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 08-06-2025 19:05:03.099 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.708 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.708 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.708 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.708 | Common:: IsBase64 Checking START
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.708 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.740 | Administration:: Entering LDAPChecking
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.740 | isValidUser:: False
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.740 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.833 | Common:: IsBase64 Checking START
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.833 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.833 | Administration:: Entering LDAPChecking
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.833 | isValidUser:: True
[System: 192.168.1.77] INFO | 08-06-2025 19:05:04.833 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.458 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.458 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.458 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.458 | Common:: IsBase64 Checking START
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.458 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.598 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.723 | Common:: IsBase64 Checking START
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.723 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.723 | Administration:: Entering LDAPChecking
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.723 | isValidUser:: True
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.723 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.77] ERROR | 08-06-2025 19:05:07.817 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.832 | Administration:: Entering InitLoginSession
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.848 | Administration:: Entering AllowSession  1
[System: 192.168.1.77] INFO | 08-06-2025 19:05:07.848 | Administration:: Entering AllowSession  end
[System: 192.168.1.77] ERROR | 08-06-2025 19:05:07.848 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 19:05:08.036 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 19:05:08.051 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.77] INFO | 08-06-2025 19:05:08.051 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.77] ERROR | 08-06-2025 19:05:08.192 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 19:05:08.286 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 19:05:08.301 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-06-2025 19:05:08.364 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.77] ERROR | 08-06-2025 19:05:08.364 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 19:05:08.661 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 19:05:08.692 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
