[Sys Thread: 1] INFO | 10-15-2025 12:21:23.979 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 10-15-2025 12:21:23.979 | Installed Printers Count :3
[Sys Thread: 1] INFO | 10-15-2025 12:21:23.979 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 10-15-2025 12:21:23.979 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.276 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.276 | Common:: deCodeLevel1 START
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.276 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.276 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.276 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.354 | Administration:: Entering LDAPChecking
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.354 | isValidUser:: True
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.354 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.464 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.464 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.464 | Administration:: Entering LDAPChecking
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.464 | isValidUser:: True
[System: 192.168.1.73] INFO | 10-15-2025 12:21:24.464 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.73] INFO | 10-15-2025 12:21:33.204 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-15-2025 12:21:33.204 | Common:: deCodeLevel1 START
[System: 192.168.1.73] INFO | 10-15-2025 12:21:33.204 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-15-2025 12:21:33.204 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 10-15-2025 12:21:33.204 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.73] INFO | 10-15-2025 12:21:36.582 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.73] INFO | 10-15-2025 12:21:36.647 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 10-15-2025 12:21:36.647 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-15-2025 12:21:36.647 | Administration:: Entering LDAPChecking
[System: 192.168.1.73] INFO | 10-15-2025 12:21:36.647 | isValidUser:: True
[System: 192.168.1.73] INFO | 10-15-2025 12:21:36.647 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.73] ERROR | 10-15-2025 12:21:37.438 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 10-15-2025 12:21:37.500 | Administration:: Entering InitLoginSession
[System: 192.168.1.73] INFO | 10-15-2025 12:21:37.516 | Administration:: Entering AllowSession  1
[System: 192.168.1.73] INFO | 10-15-2025 12:21:37.516 | Administration:: Entering AllowSession  end
[System: 192.168.1.73] ERROR | 10-15-2025 12:21:37.516 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 10-15-2025 12:21:37.797 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 10-15-2025 12:21:46.148 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.73] INFO | 10-15-2025 12:21:46.163 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.73] ERROR | 10-15-2025 12:21:46.445 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 10-15-2025 12:21:51.077 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.73] ERROR | 10-15-2025 12:21:51.093 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 10-15-2025 12:21:51.602 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 10-15-2025 12:21:51.649 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
