[Sys Thread: 1] INFO | 10-10-2025 09:53:48.890 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 10-10-2025 09:53:48.906 | Installed Printers Count :3
[Sys Thread: 1] INFO | 10-10-2025 09:53:48.906 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 10-10-2025 09:53:48.906 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.346 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.346 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.346 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.346 | Common:: IsBase64 Checking START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.346 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.440 | Administration:: Entering LDAPChecking
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.440 | isValidUser:: True
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.440 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.690 | Common:: IsBase64 Checking START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.690 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.690 | Administration:: Entering LDAPChecking
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.690 | isValidUser:: True
[System: 192.168.1.181] INFO | 10-10-2025 09:53:49.690 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.181] INFO | 10-10-2025 09:53:52.975 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:52.975 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:52.975 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:52.975 | Common:: IsBase64 Checking START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:52.975 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.181] INFO | 10-10-2025 09:53:53.178 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.181] INFO | 10-10-2025 09:53:53.257 | Common:: IsBase64 Checking START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:53.257 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:53.257 | Administration:: Entering LDAPChecking
[System: 192.168.1.181] INFO | 10-10-2025 09:53:53.257 | isValidUser:: True
[System: 192.168.1.181] INFO | 10-10-2025 09:53:53.257 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:53.428 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 10-10-2025 09:53:53.460 | Administration:: Entering InitLoginSession
[System: 192.168.1.181] INFO | 10-10-2025 09:53:53.491 | Administration:: Entering AllowSession  1
[System: 192.168.1.181] INFO | 10-10-2025 09:53:53.491 | Administration:: Entering AllowSession  end
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:53.491 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:53.585 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:54.752 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.181] INFO | 10-10-2025 09:53:54.768 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:54.768 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 10-10-2025 09:53:55.127 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:55.143 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:55.462 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:55.493 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:55.524 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 10-10-2025 09:53:55.540 | Administration:: Entering GetUserDetails
[System: 192.168.1.181] INFO | 10-10-2025 09:53:55.602 | Administration:: Exiting GetUserDetails
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:55.618 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 10-10-2025 09:53:55.696 | Administration:: Entering GetUserDetails
[System: 192.168.1.181] INFO | 10-10-2025 09:53:55.759 | Administration:: Exiting GetUserDetails
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:55.759 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 10-10-2025 09:53:55.894 | ReportLayout:: GetDataSet START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:55.957 | ReportLayout:: GetDataSet END
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:55.957 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 10-10-2025 09:53:56.004 | ReportLayout:: GetDataSet START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:56.004 | ReportLayout:: GetDataSet END
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:56.004 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 10-10-2025 09:53:56.004 | ReportLayout:: GetDataSet START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:56.035 | ReportLayout:: GetDataSet END
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:56.035 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 10-10-2025 09:53:56.051 | ReportLayout:: GetDataSet START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:56.051 | ReportLayout:: GetDataSet END
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:56.051 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] INFO | 10-10-2025 09:53:56.066 | Common:: DecodeBase64 START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:56.066 | Common:: deCodeLevel1 START
[System: 192.168.1.181] INFO | 10-10-2025 09:53:56.066 | Common:: DecodeBase64 START
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:56.379 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:56.441 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 10-10-2025 09:53:56.473 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 10-10-2025 09:54:00.775 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 10-10-2025 09:54:00.806 | GetCostCenterSummary:: GetCostCenterSummary
[System: 192.168.1.181] ERROR | 10-10-2025 09:54:00.838 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.181] ERROR | 10-10-2025 09:54:15.948 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
