[Sys Thread: 50] INFO | 08-06-2025 13:11:10.620 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 50] INFO | 08-06-2025 13:11:10.620 | Installed Printers Count :3
[Sys Thread: 50] INFO | 08-06-2025 13:11:10.620 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 50] INFO | 08-06-2025 13:11:10.620 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.77] INFO | 08-06-2025 13:11:10.980 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:10.980 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:10.980 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:10.980 | Common:: IsBase64 Checking START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:10.980 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.77] INFO | 08-06-2025 13:11:11.027 | Administration:: Entering LDAPChecking
[System: 192.168.1.77] INFO | 08-06-2025 13:11:11.027 | isValidUser:: True
[System: 192.168.1.77] INFO | 08-06-2025 13:11:11.027 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.77] INFO | 08-06-2025 13:11:11.136 | Common:: IsBase64 Checking START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:11.136 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:11.136 | Administration:: Entering LDAPChecking
[System: 192.168.1.77] INFO | 08-06-2025 13:11:11.136 | isValidUser:: True
[System: 192.168.1.77] INFO | 08-06-2025 13:11:11.136 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.77] INFO | 08-06-2025 13:11:13.823 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:13.823 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:13.823 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:13.823 | Common:: IsBase64 Checking START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:13.823 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.77] INFO | 08-06-2025 13:11:13.995 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.77] INFO | 08-06-2025 13:11:14.104 | Common:: IsBase64 Checking START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:14.104 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:14.104 | Administration:: Entering LDAPChecking
[System: 192.168.1.77] INFO | 08-06-2025 13:11:14.104 | isValidUser:: True
[System: 192.168.1.77] INFO | 08-06-2025 13:11:14.104 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:14.260 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-06-2025 13:11:14.276 | Administration:: Entering InitLoginSession
[System: 192.168.1.77] INFO | 08-06-2025 13:11:14.292 | Administration:: Entering AllowSession  1
[System: 192.168.1.77] INFO | 08-06-2025 13:11:14.292 | Administration:: Entering AllowSession  end
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:14.292 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:14.448 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:14.479 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.77] INFO | 08-06-2025 13:11:14.479 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:14.479 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:14.588 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:14.698 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-06-2025 13:11:14.776 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:14.776 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.057 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.073 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.088 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.104 | Administration:: Entering GetUserDetails
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.182 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.182 | Administration:: Exiting GetUserDetails
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.182 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.244 | Administration:: Entering GetUserDetails
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.291 | Administration:: Exiting GetUserDetails
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.291 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 13:11:15.338 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 13:11:15.354 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 13:11:15.354 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.385 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.385 | ReportLayout:: GetDataSet START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.416 | ReportLayout:: GetDataSet END
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.416 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.463 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.463 | ReportLayout:: GetDataSet START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.463 | ReportLayout:: GetDataSet END
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.463 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.479 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.479 | ReportLayout:: GetDataSet START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.494 | ReportLayout:: GetDataSet END
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.494 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.510 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.510 | ReportLayout:: GetDataSet START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.510 | ReportLayout:: GetDataSet END
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.510 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.526 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.526 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.526 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.541 | GetUploadedImage  -- Start::  
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.541 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.541 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.541 | GetUploadedImage -- isYearMonthWiseFolder  -- ::  False
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.541 | GetUploadedImage -- FolderPath is found empty or not  -- ::  
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.541 | FtpPort  -- ::  0
[System: 192.168.1.77] DEBUG | 08-06-2025 13:11:15.541 | ftpDownload -- start  -- ::  
[System: 192.168.1.77] DEBUG | 08-06-2025 13:11:15.541 | ftpServerFile    :: ftp://192.168.1.132/FTPUploads/TT/fd403166-4104-4ac6-a298-19b759dba4a2.jpg
[System: 192.168.1.77] DEBUG | 08-06-2025 13:11:15.541 | ftpuserid     ::javed
[System: 192.168.1.77] DEBUG | 08-06-2025 13:11:15.541 | ftppassword   :: Pass@123
[System: 192.168.1.77] DEBUG | 08-06-2025 13:11:15.541 | ftpDownload -- client.DownloadData(ftpServerFile)  -- ::  
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.588 | ftpDownload ERROR Exception:: The remote server returned an error: (550) File unavailable (e.g., file not found, no access).
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.588 | GetUploadedImage  -- End::  
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.588 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.604 | GetUploadedImage  -- Start::  
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.604 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.604 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.604 | GetUploadedImage -- isYearMonthWiseFolder  -- ::  False
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.604 | GetUploadedImage -- FolderPath is found empty or not  -- ::  
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.604 | FtpPort  -- ::  0
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.604 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] DEBUG | 08-06-2025 13:11:15.604 | ftpDownload -- start  -- ::  
[System: 192.168.1.77] DEBUG | 08-06-2025 13:11:15.604 | ftpServerFile    :: ftp://192.168.1.132/FTPUploads/TT/fd403166-4104-4ac6-a298-19b759dba4a2.jpg
[System: 192.168.1.77] DEBUG | 08-06-2025 13:11:15.604 | ftpuserid     ::javed
[System: 192.168.1.77] DEBUG | 08-06-2025 13:11:15.604 | ftppassword   :: Pass@123
[System: 192.168.1.77] DEBUG | 08-06-2025 13:11:15.604 | ftpDownload -- client.DownloadData(ftpServerFile)  -- ::  
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.604 | ftpDownload ERROR Exception:: The remote server returned an error: (550) File unavailable (e.g., file not found, no access).
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.604 | GetUploadedImage  -- End::  
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.604 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.620 | GetUploadedImage  -- Start::  
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.620 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-06-2025 13:11:15.620 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.620 | GetUploadedImage -- isYearMonthWiseFolder  -- ::  False
[System: 192.168.1.77] ERROR | 08-06-2025 13:11:15.620 | GetUploadedImage -- FolderPath is found empty or not  -- ::  
