[Sys Thread: 1] INFO | 10-14-2025 11:19:10.143 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 10-14-2025 11:19:10.159 | Installed Printers Count :3
[Sys Thread: 1] INFO | 10-14-2025 11:19:10.159 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 10-14-2025 11:19:10.159 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.56] ERROR | 10-14-2025 11:19:10.768 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.750 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.750 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.750 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.750 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.750 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.844 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.844 | isValidUser:: True
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.844 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.907 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.907 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.907 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.907 | isValidUser:: True
[System: 192.168.1.56] INFO | 10-14-2025 11:19:18.907 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] INFO | 10-14-2025 11:19:27.978 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-14-2025 11:19:27.978 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 10-14-2025 11:19:27.978 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-14-2025 11:19:27.978 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 10-14-2025 11:19:27.978 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 10-14-2025 11:19:28.056 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 10-14-2025 11:19:28.149 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 10-14-2025 11:19:28.149 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-14-2025 11:19:28.153 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 10-14-2025 11:19:28.153 | isValidUser:: True
[System: 192.168.1.56] INFO | 10-14-2025 11:19:28.153 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] ERROR | 10-14-2025 11:19:28.293 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 10-14-2025 11:19:28.340 | Administration:: Entering InitLoginSession
[System: 192.168.1.56] INFO | 10-14-2025 11:19:28.356 | Administration:: Entering AllowSession  1
[System: 192.168.1.56] INFO | 10-14-2025 11:19:28.356 | Administration:: Entering AllowSession  end
[System: 192.168.1.56] ERROR | 10-14-2025 11:19:28.356 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 10-14-2025 11:19:28.465 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
