[Sys Thread: 63] INFO | 09-30-2025 11:50:58.327 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 63] INFO | 09-30-2025 11:50:58.327 | Installed Printers Count :3
[Sys Thread: 63] INFO | 09-30-2025 11:50:58.327 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 63] INFO | 09-30-2025 11:50:58.327 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.624 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.624 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.624 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.624 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.624 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.671 | Administration:: Entering LDAPChecking
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.671 | isValidUser:: True
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.671 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.765 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.765 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.765 | Administration:: Entering LDAPChecking
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.765 | isValidUser:: True
[System: 192.168.1.76] INFO | 09-30-2025 11:50:58.765 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.077 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.077 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.077 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.077 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.077 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.186 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.296 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.296 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.296 | Administration:: Entering LDAPChecking
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.296 | isValidUser:: True
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.296 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:00.452 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.468 | Administration:: Entering InitLoginSession
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.468 | Administration:: Entering AllowSession  1
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.468 | Administration:: Entering AllowSession  end
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:00.483 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:00.561 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:00.577 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.577 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:00.624 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:00.702 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:00.827 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 09-30-2025 11:51:00.874 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:00.874 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.171 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.186 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.202 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.217 | Administration:: Entering GetUserDetails
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.264 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.264 | Administration:: Exiting GetUserDetails
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.264 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.327 | Administration:: Entering GetUserDetails
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.374 | Administration:: Exiting GetUserDetails
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.374 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.467 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.467 | ReportLayout:: GetDataSet START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.514 | ReportLayout:: GetDataSet END
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.514 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.561 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.561 | ReportLayout:: GetDataSet START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.561 | ReportLayout:: GetDataSet END
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.577 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.577 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.592 | ReportLayout:: GetDataSet START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.608 | ReportLayout:: GetDataSet END
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.624 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.624 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.624 | ReportLayout:: GetDataSet START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.639 | ReportLayout:: GetDataSet END
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.639 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.655 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.655 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.655 | Common:: DecodeBase64 START
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.655 | GetUploadedImage  -- Start::  
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.655 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 09-30-2025 11:51:01.655 | Common:: DecodeBase64 START
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.655 | GetUploadedImage -- isYearMonthWiseFolder  -- ::  False
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.655 | GetUploadedImage -- FolderPath is found empty or not  -- ::  
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.655 | FtpPort  -- ::  0
[System: 192.168.1.76] DEBUG | 09-30-2025 11:51:01.655 | ftpDownload -- start  -- ::  
[System: 192.168.1.76] DEBUG | 09-30-2025 11:51:01.655 | ftpServerFile    :: //192.168.1.132/ftp/FTPUploads/TT/fd403166-4104-4ac6-a298-19b759dba4a2.jpg
[System: 192.168.1.76] DEBUG | 09-30-2025 11:51:01.655 | ftpuserid     ::javed
[System: 192.168.1.76] DEBUG | 09-30-2025 11:51:01.655 | ftppassword   :: Pass@123
[System: 192.168.1.76] DEBUG | 09-30-2025 11:51:01.655 | ftpDownload -- client.DownloadData(ftpServerFile)  -- ::  
[System: 192.168.1.76] ERROR | 09-30-2025 11:51:01.670 | ftpDownload ERROR Exception:: Could not find file '\\192.168.1.132\ftp\FTPUploads\TT\fd403166-4104-4ac6-a298-19b759dba4a2.jpg'.
