[Sys Thread: 1] INFO | 11-12-2025 13:02:18.719 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 11-12-2025 13:02:18.719 | Installed Printers Count :3
[Sys Thread: 1] INFO | 11-12-2025 13:02:18.719 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 11-12-2025 13:02:18.719 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.656 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.656 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.656 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.656 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.656 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.703 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.703 | isValidUser:: True
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.703 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.828 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.828 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.828 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.828 | isValidUser:: True
[System: 192.168.1.99] INFO | 11-12-2025 13:02:21.828 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 11-12-2025 13:02:49.978 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:02:49.978 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 11-12-2025 13:02:49.978 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:02:49.993 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 11-12-2025 13:02:49.993 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 11-12-2025 13:02:50.009 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 11-12-2025 13:02:50.009 | isValidUser:: True
[System: 192.168.1.99] INFO | 11-12-2025 13:02:50.009 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 11-12-2025 13:02:50.024 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 11-12-2025 13:02:50.024 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:02:50.024 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 11-12-2025 13:02:50.024 | isValidUser:: True
[System: 192.168.1.99] INFO | 11-12-2025 13:02:50.024 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.206 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.206 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.206 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.206 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.206 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.237 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.237 | isValidUser:: True
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.237 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.253 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.253 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.253 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.253 | isValidUser:: True
[System: 192.168.1.99] INFO | 11-12-2025 13:04:10.253 | AdminController:: Exiting LDAPUserCheck
