[Sys Thread: 1] INFO | 10-13-2025 10:59:03.123 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 10-13-2025 10:59:03.139 | Installed Printers Count :3
[Sys Thread: 1] INFO | 10-13-2025 10:59:03.139 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 10-13-2025 10:59:03.139 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.54] INFO | 10-13-2025 10:59:08.310 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:08.310 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:08.310 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.54] INFO | 10-13-2025 10:59:08.466 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-13-2025 10:59:08.466 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-13-2025 10:59:08.466 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.54] INFO | 10-13-2025 10:59:08.529 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:08.529 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:08.529 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-13-2025 10:59:08.529 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-13-2025 10:59:08.529 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.54] INFO | 10-13-2025 10:59:17.699 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:17.699 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:17.699 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.54] INFO | 10-13-2025 10:59:17.855 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.54] INFO | 10-13-2025 10:59:17.886 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:17.886 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:17.886 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-13-2025 10:59:17.886 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-13-2025 10:59:17.886 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:17.996 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-13-2025 10:59:18.027 | Administration:: Entering InitLoginSession
[System: 192.168.1.54] INFO | 10-13-2025 10:59:18.042 | Administration:: Entering AllowSession  1
[System: 192.168.1.54] INFO | 10-13-2025 10:59:18.042 | Administration:: Entering AllowSession  end
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:18.042 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:18.136 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:18.980 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.54] INFO | 10-13-2025 10:59:18.995 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:18.995 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-13-2025 10:59:19.292 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:19.308 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:19.615 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:19.630 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:19.646 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-13-2025 10:59:19.662 | Administration:: Entering GetUserDetails
[System: 192.168.1.54] INFO | 10-13-2025 10:59:19.693 | Administration:: Exiting GetUserDetails
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:19.693 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-13-2025 10:59:19.755 | Administration:: Entering GetUserDetails
[System: 192.168.1.54] INFO | 10-13-2025 10:59:19.802 | Administration:: Exiting GetUserDetails
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:19.802 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-13-2025 10:59:19.912 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:19.958 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:19.958 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-13-2025 10:59:20.005 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:20.021 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:20.021 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-13-2025 10:59:20.021 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:20.037 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:20.037 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-13-2025 10:59:20.052 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:20.052 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:20.052 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-13-2025 10:59:20.068 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:20.068 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 10-13-2025 10:59:20.068 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 10-13-2025 10:59:20.193 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
