[Sys Thread: 79] INFO | 08-11-2025 16:30:42.699 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 79] INFO | 08-11-2025 16:30:42.699 | Installed Printers Count :3
[Sys Thread: 79] INFO | 08-11-2025 16:30:42.715 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 79] INFO | 08-11-2025 16:30:42.715 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.77] ERROR | 08-11-2025 16:30:44.573 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-11-2025 16:32:15.150 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-11-2025 16:32:15.166 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 08-11-2025 16:32:15.166 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 08-11-2025 16:32:15.431 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-11-2025 16:32:52.580 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-11-2025 16:32:52.580 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 08-11-2025 16:32:52.580 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 08-11-2025 16:32:52.674 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-11-2025 16:34:04.985 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-11-2025 16:34:04.985 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 08-11-2025 16:34:04.985 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 08-11-2025 16:34:05.094 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 08-11-2025 16:35:15.914 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 08-11-2025 16:35:15.929 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-11-2025 16:35:15.929 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 08-11-2025 16:35:15.929 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 08-11-2025 16:35:15.992 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.040 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.040 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.040 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.040 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.055 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.118 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.133 | isValidUser:: True
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.133 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.180 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.180 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.180 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.180 | isValidUser:: True
[System: 192.168.1.99] INFO | 08-11-2025 16:38:55.180 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 08-11-2025 16:38:59.654 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-11-2025 16:38:59.654 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-11-2025 16:38:59.654 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-11-2025 16:38:59.654 | Common:: IsBase64 Checking START
