[Sys Thread: 50] INFO | 08-06-2025 12:46:44.039 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 50] INFO | 08-06-2025 12:46:44.039 | Installed Printers Count :3
[Sys Thread: 50] INFO | 08-06-2025 12:46:44.054 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 50] INFO | 08-06-2025 12:46:44.054 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.069 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.069 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.069 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.069 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.100 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.209 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.209 | isValidUser:: True
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.225 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.319 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.319 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.319 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.319 | isValidUser:: True
[System: 192.168.1.99] INFO | 08-06-2025 12:46:50.319 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] INFO | 08-06-2025 12:46:55.775 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:55.790 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:55.790 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:55.790 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:55.790 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.99] INFO | 08-06-2025 12:46:55.931 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.99] INFO | 08-06-2025 12:46:55.993 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:55.993 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:55.993 | Administration:: Entering LDAPChecking
[System: 192.168.1.99] INFO | 08-06-2025 12:46:55.993 | isValidUser:: True
[System: 192.168.1.99] INFO | 08-06-2025 12:46:55.993 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:56.134 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:56.181 | Administration:: Entering InitLoginSession
[System: 192.168.1.99] INFO | 08-06-2025 12:46:56.212 | Administration:: Entering AllowSession  1
[System: 192.168.1.99] INFO | 08-06-2025 12:46:56.212 | Administration:: Entering AllowSession  end
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:56.212 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:56.352 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:56.384 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.99] INFO | 08-06-2025 12:46:56.384 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:56.384 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:56.665 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:56.665 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:56.930 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:56.993 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:57.055 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.087 | Administration:: Entering GetUserDetails
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:57.118 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.118 | Administration:: Exiting GetUserDetails
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:57.118 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.180 | Administration:: Entering GetUserDetails
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.227 | Administration:: Exiting GetUserDetails
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:57.243 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.493 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.493 | ReportLayout:: GetDataSet START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.524 | ReportLayout:: GetDataSet END
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:57.524 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.571 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.571 | ReportLayout:: GetDataSet START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.571 | ReportLayout:: GetDataSet END
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:57.571 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.586 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.586 | ReportLayout:: GetDataSet START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.665 | ReportLayout:: GetDataSet END
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:57.665 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.696 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.696 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:57.696 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:57.946 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.180 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.196 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.196 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.196 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.211 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.211 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.211 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.211 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.211 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.211 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.211 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.227 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.227 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.227 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.227 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.321 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.336 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.352 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.383 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.399 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.414 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.430 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.461 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.477 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.492 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.586 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.836 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.883 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.883 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.883 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.883 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.899 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.899 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.899 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.914 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.914 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.930 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.930 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.930 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.930 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.945 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.945 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.945 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.945 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.945 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.961 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.961 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.961 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.961 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.961 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.977 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.977 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.977 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.977 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.977 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:58.992 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.992 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.992 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:58.992 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:59.008 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.024 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.024 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.024 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:59.039 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:59.039 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:59.039 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.055 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.055 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.055 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:59.055 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:59.070 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:59.070 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.070 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.070 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.070 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:59.086 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:59.086 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.102 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.102 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.102 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:59.118 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:59.336 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.336 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.352 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 08-06-2025 12:46:59.352 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 08-06-2025 12:46:59.414 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 08-06-2025 12:47:47.869 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 08-06-2025 12:47:47.869 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 08-06-2025 12:47:47.869 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 08-06-2025 12:47:47.869 | Common:: IsBase64 Checking START
