[Sys Thread: 1] INFO | 10-15-2025 15:08:40.426 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 10-15-2025 15:08:40.426 | Installed Printers Count :3
[Sys Thread: 1] INFO | 10-15-2025 15:08:40.426 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 10-15-2025 15:08:40.426 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.56] ERROR | 10-15-2025 15:08:42.035 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 10-15-2025 15:08:42.285 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:42.285 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:42.285 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 10-15-2025 15:08:44.909 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.533 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.533 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.533 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.533 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.533 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.565 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.565 | isValidUser:: True
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.565 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.596 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.596 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.596 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.596 | isValidUser:: True
[System: 192.168.1.56] INFO | 10-15-2025 15:08:48.596 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.329 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.329 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.329 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.329 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.329 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.376 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.485 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.485 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.485 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.485 | isValidUser:: True
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.485 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] ERROR | 10-15-2025 15:08:55.547 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.563 | Administration:: Entering InitLoginSession
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.579 | Administration:: Entering AllowSession  1
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.579 | Administration:: Entering AllowSession  end
[System: 192.168.1.56] ERROR | 10-15-2025 15:08:55.579 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 10-15-2025 15:08:55.657 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 10-15-2025 15:08:55.657 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.56] INFO | 10-15-2025 15:08:55.657 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.56] ERROR | 10-15-2025 15:08:55.688 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
