[Sys Thread: 1] INFO | 08-08-2025 17:13:44.724 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 08-08-2025 17:13:44.740 | Installed Printers Count :3
[Sys Thread: 1] INFO | 08-08-2025 17:13:44.740 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 08-08-2025 17:13:44.740 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.56] INFO | 08-08-2025 17:13:45.287 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 08-08-2025 17:13:45.287 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 08-08-2025 17:13:45.287 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 08-08-2025 17:13:45.365 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 08-08-2025 17:13:45.365 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 08-08-2025 17:14:03.032 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 08-08-2025 17:14:03.032 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 08-08-2025 17:14:03.032 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 08-08-2025 17:14:03.048 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 08-08-2025 17:15:03.096 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 08-08-2025 17:15:03.112 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 08-08-2025 17:15:03.112 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 08-08-2025 17:15:03.112 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 08-08-2025 17:16:03.005 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 08-08-2025 17:16:03.020 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 08-08-2025 17:16:03.020 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 08-08-2025 17:16:03.020 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 08-08-2025 17:17:04.009 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 08-08-2025 17:17:04.009 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 08-08-2025 17:17:04.024 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 08-08-2025 17:17:04.024 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 08-08-2025 17:18:05.018 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 08-08-2025 17:18:05.018 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 08-08-2025 17:18:05.018 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 08-08-2025 17:18:05.034 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 08-08-2025 17:19:06.021 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 08-08-2025 17:19:06.021 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 08-08-2025 17:19:06.021 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 08-08-2025 17:19:06.036 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 08-08-2025 17:20:07.007 | Common:: DecodeBase64 START
