[Sys Thread: 1] INFO | 11-13-2025 15:25:07.385 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 11-13-2025 15:25:07.385 | Installed Printers Count :3
[Sys Thread: 1] INFO | 11-13-2025 15:25:07.385 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 11-13-2025 15:25:07.385 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.77] ERROR | 11-13-2025 15:25:09.291 | GetCostCenterSummary:: GetCostCenterSummary
[System: 192.168.1.54] INFO | 11-13-2025 15:25:09.307 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-13-2025 15:25:09.307 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 11-13-2025 15:25:09.307 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 11-13-2025 15:25:09.307 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-13-2025 15:25:09.307 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 11-13-2025 15:25:09.307 | Common:: DecodeBase64 START
[System: 192.168.1.73] ERROR | 11-13-2025 15:25:09.369 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 11-13-2025 15:25:09.369 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 11-13-2025 15:25:09.557 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 11-13-2025 15:25:09.619 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
