[Sys Thread: 1] INFO | 10-13-2025 19:23:42.310 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 10-13-2025 19:23:42.310 | Installed Printers Count :3
[Sys Thread: 1] INFO | 10-13-2025 19:23:42.326 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 10-13-2025 19:23:42.326 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.56] ERROR | 10-13-2025 19:23:42.966 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.395 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.395 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.395 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.395 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.395 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.441 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.441 | isValidUser:: True
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.441 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.551 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.551 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.551 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.566 | isValidUser:: True
[System: 192.168.1.56] INFO | 10-13-2025 19:23:59.566 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] INFO | 10-13-2025 19:24:03.973 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-13-2025 19:24:03.973 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 10-13-2025 19:24:03.973 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-13-2025 19:24:03.973 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 10-13-2025 19:24:03.973 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.56] INFO | 10-13-2025 19:24:04.067 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.56] INFO | 10-13-2025 19:24:04.145 | Common:: IsBase64 Checking START
[System: 192.168.1.56] INFO | 10-13-2025 19:24:04.145 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 10-13-2025 19:24:04.145 | Administration:: Entering LDAPChecking
[System: 192.168.1.56] INFO | 10-13-2025 19:24:04.145 | isValidUser:: True
[System: 192.168.1.56] INFO | 10-13-2025 19:24:04.145 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.56] ERROR | 10-13-2025 19:24:04.223 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 10-13-2025 19:24:04.239 | Administration:: Entering InitLoginSession
[System: 192.168.1.56] INFO | 10-13-2025 19:24:04.254 | Administration:: Entering AllowSession  1
[System: 192.168.1.56] INFO | 10-13-2025 19:24:04.254 | Administration:: Entering AllowSession  end
[System: 192.168.1.56] ERROR | 10-13-2025 19:24:04.270 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] ERROR | 10-13-2025 19:24:04.419 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-13-2025 19:43:44.413 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-13-2025 19:43:44.413 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-13-2025 19:43:44.413 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.54] INFO | 10-13-2025 19:43:44.476 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-13-2025 19:43:44.491 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-13-2025 19:43:44.491 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.54] INFO | 10-13-2025 19:43:44.522 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-13-2025 19:43:44.522 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-13-2025 19:43:44.522 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-13-2025 19:43:44.522 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-13-2025 19:43:44.522 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.54] INFO | 10-13-2025 19:43:45.945 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-13-2025 19:43:45.945 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-13-2025 19:43:45.945 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.54] INFO | 10-13-2025 19:43:46.007 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.54] INFO | 10-13-2025 19:43:46.038 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-13-2025 19:43:46.038 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-13-2025 19:43:46.038 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-13-2025 19:43:46.038 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-13-2025 19:43:46.038 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.54] INFO | 10-13-2025 19:44:04.619 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-13-2025 19:44:04.619 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-13-2025 19:44:04.619 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.54] INFO | 10-13-2025 19:44:04.682 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-13-2025 19:44:04.682 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-13-2025 19:44:04.682 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.54] INFO | 10-13-2025 19:44:04.697 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-13-2025 19:44:04.697 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-13-2025 19:44:04.697 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-13-2025 19:44:04.697 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-13-2025 19:44:04.697 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.54] INFO | 10-13-2025 19:44:06.331 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-13-2025 19:44:06.331 | Common:: DecodeBase64 START
