[Sys Thread: 59] INFO | 10-14-2025 14:16:21.068 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 59] INFO | 10-14-2025 14:16:21.068 | Installed Printers Count :3
[Sys Thread: 59] INFO | 10-14-2025 14:16:21.084 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 59] INFO | 10-14-2025 14:16:21.084 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.73] INFO | 10-14-2025 14:16:24.567 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-14-2025 14:16:24.567 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-14-2025 14:16:24.567 | Common:: deCodeLevel1 START
[System: 192.168.1.73] INFO | 10-14-2025 14:16:24.567 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-14-2025 14:16:24.567 | Common:: deCodeLevel1 START
[System: 192.168.1.73] INFO | 10-14-2025 14:16:24.567 | Common:: DecodeBase64 START
[System: 192.168.1.73] ERROR | 10-14-2025 14:16:24.677 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 10-14-2025 14:16:24.677 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 10-14-2025 14:16:59.720 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-14-2025 14:16:59.720 | Common:: deCodeLevel1 START
[System: 192.168.1.73] INFO | 10-14-2025 14:16:59.735 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-14-2025 14:16:59.735 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-14-2025 14:16:59.735 | Common:: deCodeLevel1 START
[System: 192.168.1.73] INFO | 10-14-2025 14:16:59.735 | Common:: DecodeBase64 START
[System: 192.168.1.73] ERROR | 10-14-2025 14:16:59.766 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 10-14-2025 14:16:59.766 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 10-14-2025 14:16:59.813 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 10-14-2025 14:17:59.721 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 10-14-2025 14:17:59.721 | Common:: deCodeLevel1 START
