[Sys Thread: 34] INFO | 11-13-2025 15:51:18.746 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 34] INFO | 11-13-2025 15:51:18.746 | Installed Printers Count :3
[Sys Thread: 34] INFO | 11-13-2025 15:51:18.746 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 34] INFO | 11-13-2025 15:51:18.746 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.73] INFO | 11-13-2025 15:51:19.277 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 11-13-2025 15:51:19.277 | Common:: deCodeLevel1 START
[System: 192.168.1.73] INFO | 11-13-2025 15:51:19.277 | Common:: DecodeBase64 START
[System: 192.168.1.73] ERROR | 11-13-2025 15:51:19.542 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 11-13-2025 15:51:25.456 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.79] INFO | 11-13-2025 15:51:25.628 | Common:: DecodeBase64 START
[System: 192.168.1.79] INFO | 11-13-2025 15:51:25.628 | Common:: deCodeLevel1 START
[System: 192.168.1.79] INFO | 11-13-2025 15:51:25.628 | Common:: DecodeBase64 START
[System: 192.168.1.79] ERROR | 11-13-2025 15:51:25.831 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] ERROR | 11-13-2025 15:51:25.893 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 11-13-2025 15:51:32.031 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-13-2025 15:51:32.031 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 11-13-2025 15:51:32.031 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 11-13-2025 15:51:32.031 | Common:: IsBase64 Checking START
[System: 192.168.1.99] INFO | 11-13-2025 15:51:32.031 | Administration:: Entering GetClientUserDetails
