[Sys Thread: 1] INFO | 08-07-2025 10:18:13.576 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 08-07-2025 10:18:13.576 | Installed Printers Count :3
[Sys Thread: 1] INFO | 08-07-2025 10:18:13.576 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 08-07-2025 10:18:13.576 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.263 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.263 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.263 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.263 | Common:: IsBase64 Checking START
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.263 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.528 | Administration:: Entering LDAPChecking
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.528 | isValidUser:: True
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.528 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.622 | Common:: IsBase64 Checking START
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.622 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.638 | Administration:: Entering LDAPChecking
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.638 | isValidUser:: True
[System: 192.168.1.77] INFO | 08-07-2025 10:18:18.638 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.77] INFO | 08-07-2025 10:18:24.651 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-07-2025 10:18:24.651 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 08-07-2025 10:18:24.651 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 08-07-2025 10:18:24.651 | Common:: IsBase64 Checking START
