[Sys Thread: 29] INFO | 10-07-2025 19:03:19.181 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 29] INFO | 10-07-2025 19:03:19.181 | Installed Printers Count :3
[Sys Thread: 29] INFO | 10-07-2025 19:03:19.181 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 29] INFO | 10-07-2025 19:03:19.181 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.76] INFO | 10-07-2025 19:03:19.774 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-07-2025 19:03:19.774 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 10-07-2025 19:03:19.774 | Common:: DecodeBase64 START
[System: 192.168.1.76] ERROR | 10-07-2025 19:03:20.102 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 10-07-2025 19:03:45.864 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:03:45.864 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 10-07-2025 19:03:45.864 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:03:45.864 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 10-07-2025 19:03:45.864 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:03:45.864 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 10-07-2025 19:03:45.910 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 10-07-2025 19:03:45.942 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 10-07-2025 19:03:45.942 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 10-07-2025 19:03:45.957 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:03:45.957 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 10-07-2025 19:03:45.957 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:03:45.957 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:03:45.957 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 10-07-2025 19:03:45.957 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 10-07-2025 19:03:45.989 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 10-07-2025 19:03:46.004 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 10-07-2025 19:03:46.129 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 10-07-2025 19:04:02.727 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 10-07-2025 19:04:02.727 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 10-07-2025 19:04:02.727 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 10-07-2025 19:04:02.727 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 10-07-2025 19:04:02.727 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 10-07-2025 19:04:02.727 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 10-07-2025 19:04:02.789 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 10-07-2025 19:04:02.851 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-07-2025 19:04:18.741 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-07-2025 19:04:18.741 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 10-07-2025 19:04:18.741 | Common:: DecodeBase64 START
[System: 192.168.1.76] ERROR | 10-07-2025 19:04:18.870 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 10-07-2025 19:04:45.870 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:04:45.870 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 10-07-2025 19:04:45.870 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:04:45.870 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:04:45.870 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 10-07-2025 19:04:45.870 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:04:45.870 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:04:45.870 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 10-07-2025 19:04:45.870 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:04:45.870 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 10-07-2025 19:04:45.870 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 10-07-2025 19:04:45.870 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 10-07-2025 19:04:45.917 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 10-07-2025 19:04:45.917 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 10-07-2025 19:04:45.949 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 10-07-2025 19:04:45.995 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 10-07-2025 19:05:02.738 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 10-07-2025 19:05:02.738 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 10-07-2025 19:05:02.738 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 10-07-2025 19:05:02.738 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
