[Sys Thread: 1] INFO | 10-10-2025 16:10:55.539 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 10-10-2025 16:10:55.539 | Installed Printers Count :3
[Sys Thread: 1] INFO | 10-10-2025 16:10:55.555 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 10-10-2025 16:10:55.555 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.54] INFO | 10-10-2025 16:12:29.067 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:29.067 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:29.083 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.54] INFO | 10-10-2025 16:12:29.281 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:29.297 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:12:29.406 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:29.406 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:29.406 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:29.453 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:29.484 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.007 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.022 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.022 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.022 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.022 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.116 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.116 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.116 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.163 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.163 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.163 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.163 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-10-2025 16:12:35.163 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.132 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.132 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.132 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.132 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.132 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.226 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.288 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.288 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.288 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.288 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.288 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:37.335 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.351 | Administration:: Entering InitLoginSession
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.382 | Administration:: Entering AllowSession  1
[System: 192.168.1.54] INFO | 10-10-2025 16:12:37.382 | Administration:: Entering AllowSession  end
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:37.382 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:37.507 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:39.298 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:39.298 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.54] INFO | 10-10-2025 16:12:39.313 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.54] INFO | 10-10-2025 16:12:39.610 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:39.610 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:39.892 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:39.923 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:39.939 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:12:39.954 | Administration:: Entering GetUserDetails
[System: 192.168.1.54] INFO | 10-10-2025 16:12:39.986 | Administration:: Exiting GetUserDetails
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:39.986 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.048 | Administration:: Entering GetUserDetails
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.095 | Administration:: Exiting GetUserDetails
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:40.095 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.204 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.251 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:40.251 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.298 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.314 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:40.314 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.314 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.329 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:40.345 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.345 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.345 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:40.361 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.376 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.376 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 10-10-2025 16:12:40.376 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:40.767 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:40.798 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:42.565 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:42.565 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:43.290 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:43.321 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:43.337 | setAuditPrint:: setAuditPrint
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:43.352 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:51.693 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:51.755 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:51.818 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:51.865 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:51.896 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:59.889 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:59.920 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:59.920 | setAuditPrint:: setAuditPrint
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:59.936 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:12:59.967 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:13:00.014 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:13:00.061 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:13:02.773 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:13:40.637 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:13:40.637 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 10-10-2025 16:13:40.637 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 10-10-2025 16:13:44.484 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.748 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.748 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.748 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.748 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.748 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.810 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.810 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.826 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.857 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.857 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.857 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.857 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-10-2025 16:14:15.857 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.54] INFO | 10-10-2025 16:14:17.866 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:17.866 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:17.866 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:17.866 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:17.866 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.54] INFO | 10-10-2025 16:14:17.928 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.54] INFO | 10-10-2025 16:14:17.991 | Common:: IsBase64 Checking START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:17.991 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:17.991 | Administration:: Entering LDAPChecking
[System: 192.168.1.54] INFO | 10-10-2025 16:14:17.991 | isValidUser:: True
[System: 192.168.1.54] INFO | 10-10-2025 16:14:17.991 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:18.038 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:14:18.038 | Administration:: Entering InitLoginSession
[System: 192.168.1.54] INFO | 10-10-2025 16:14:18.070 | Administration:: Entering AllowSession  1
[System: 192.168.1.54] INFO | 10-10-2025 16:14:18.070 | Administration:: Entering AllowSession  end
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:18.070 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:18.116 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:21.072 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.54] INFO | 10-10-2025 16:14:21.072 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:21.088 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:14:21.384 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:21.384 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:21.666 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:21.681 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:21.697 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:14:21.712 | Administration:: Entering GetUserDetails
[System: 192.168.1.54] INFO | 10-10-2025 16:14:21.744 | Administration:: Exiting GetUserDetails
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:21.744 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:14:21.822 | Administration:: Entering GetUserDetails
[System: 192.168.1.54] INFO | 10-10-2025 16:14:21.853 | Administration:: Exiting GetUserDetails
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:21.869 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:14:21.947 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:21.994 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:21.994 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:14:22.040 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:22.056 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:22.056 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:14:22.056 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:22.072 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:22.072 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:14:22.072 | ReportLayout:: GetDataSet START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:22.072 | ReportLayout:: GetDataSet END
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:22.087 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] INFO | 10-10-2025 16:14:22.087 | Common:: DecodeBase64 START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:22.087 | Common:: deCodeLevel1 START
[System: 192.168.1.54] INFO | 10-10-2025 16:14:22.087 | Common:: DecodeBase64 START
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:22.212 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:22.453 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:22.484 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:24.429 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:24.452 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:24.468 | setAuditPrint:: setAuditPrint
[System: 192.168.1.54] ERROR | 10-10-2025 16:14:24.484 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
