[Sys Thread: 1] INFO | 10-15-2025 10:58:48.367 | SessionManager :: InitOnLoad() :: Entering...
[Sys Thread: 1] INFO | 10-15-2025 10:58:48.367 | Installed Printers Count :3
[Sys Thread: 1] INFO | 10-15-2025 10:58:48.383 | IsExportPDFWithPrintOption : True - XPS Printer Name : Microsoft Print to PDF
[Sys Thread: 1] INFO | 10-15-2025 10:58:48.383 | SessionManager :: InitOnLoad() :: Exiting...
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.164 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.164 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.164 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.164 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.164 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.367 | Administration:: Entering LDAPChecking
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.383 | isValidUser:: True
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.383 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.570 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.586 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.586 | Administration:: Entering LDAPChecking
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.586 | isValidUser:: True
[System: 192.168.1.76] INFO | 10-15-2025 10:58:49.586 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.76] INFO | 10-15-2025 10:58:52.554 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:52.554 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:52.554 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:52.554 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:52.554 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.76] INFO | 10-15-2025 10:58:52.742 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.76] INFO | 10-15-2025 10:58:52.820 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:52.820 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:52.820 | Administration:: Entering LDAPChecking
[System: 192.168.1.76] INFO | 10-15-2025 10:58:52.820 | isValidUser:: True
[System: 192.168.1.76] INFO | 10-15-2025 10:58:52.820 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:53.085 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:53.163 | Administration:: Entering InitLoginSession
[System: 192.168.1.76] INFO | 10-15-2025 10:58:53.179 | Administration:: Entering AllowSession  1
[System: 192.168.1.76] INFO | 10-15-2025 10:58:53.179 | Administration:: Entering AllowSession  end
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:53.179 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:53.288 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:54.812 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:54.812 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:54.827 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.76] INFO | 10-15-2025 10:58:55.124 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:55.140 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:55.562 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:55.609 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:55.640 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:55.656 | Administration:: Entering GetUserDetails
[System: 192.168.1.76] INFO | 10-15-2025 10:58:55.702 | Administration:: Exiting GetUserDetails
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:55.702 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:55.780 | Administration:: Entering GetUserDetails
[System: 192.168.1.76] INFO | 10-15-2025 10:58:55.843 | Administration:: Exiting GetUserDetails
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:55.859 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:55.968 | ReportLayout:: GetDataSet START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:56.015 | ReportLayout:: GetDataSet END
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:56.015 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:56.062 | ReportLayout:: GetDataSet START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:56.062 | ReportLayout:: GetDataSet END
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:56.077 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:56.077 | ReportLayout:: GetDataSet START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:56.140 | ReportLayout:: GetDataSet END
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:56.155 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:56.155 | ReportLayout:: GetDataSet START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:56.171 | ReportLayout:: GetDataSet END
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:56.171 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:56.218 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:56.218 | Common:: deCodeLevel1 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:56.218 | Common:: DecodeBase64 START
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:56.577 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:56.577 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:56.593 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:58.931 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:58.978 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:58.978 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:58.978 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.010 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:59.025 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.041 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.041 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.041 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.056 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:59.056 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.088 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.103 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.103 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.135 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:59.135 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.150 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.150 | Common:: DecodeBase64 START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.150 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.181 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.76] ERROR | 10-15-2025 10:58:59.181 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.197 | Common:: IsBase64 Checking START
[System: 192.168.1.76] INFO | 10-15-2025 10:58:59.197 | Common:: DecodeBase64 START
